target_id	length	eff_length	est_counts	tpm
lcl|CP000514.1_cds_ABM20871.1_3763	159	33.6	3	18.5348
lcl|CP000514.1_cds_ABM20872.1_3764	1446	938.856	745	164.727
lcl|CP000514.1_cds_ABM20873.1_3765	996	491.397	305	128.847
lcl|CP000514.1_cds_ABM20874.1_3766	558	108.519	71	135.819
lcl|CP000514.1_cds_ABM20875.1_3767	1182	678.958	534	163.269
lcl|CP000514.1_cds_ABM20876.1_3768	888	385.225	421	226.868
lcl|CP000514.1_cds_ABM20877.1_3769	891	388.151	283	151.353
lcl|CP000514.1_cds_ABM20878.1_3770	1644	1146.79	954	172.691
lcl|CP000514.1_cds_ABM20879.1_3771	2502	1998.72	1495	155.273
lcl|CP000514.1_cds_ABM20880.1_3772	948	443.925	467	218.381
lcl|CP000514.1_cds_ABM20881.1_3773	972	467.534	515	228.666
lcl|CP000514.1_cds_ABM20882.1_3774	576	119.802	107	185.408
lcl|CP000514.1_cds_ABM20883.1_3775	633	159.748	204	265.095
lcl|CP000514.1_cds_ABM20884.1_3776	999	494.303	424	178.065
lcl|CP000514.1_cds_ABM20885.1_3777	1143	632.68	515	168.978
lcl|CP000514.1_cds_ABM20886.1_3778	612	144.604	182	261.275
lcl|CP000514.1_cds_ABM20887.1_3779	2028	1512.2	1148	157.594
lcl|CP000514.1_cds_ABM20888.1_3780	1584	1074.98	952	183.842
lcl|CP000514.1_cds_ABM20889.1_3781	639	164.316	215	271.622
lcl|CP000514.1_cds_ABM20890.1_3782	312	37.3265	38	211.336
lcl|CP000514.1_cds_ABM20891.1_3783	1113	608.576	645	220.015
lcl|CP000514.1_cds_ABM20892.1_3784	471	63.3993	209	684.334
lcl|CP000514.1_cds_ABM20893.1_3785	714	224.408	360	333.02
lcl|CP000514.1_cds_ABM20894.1_3786	1332	820.079	847	214.405
lcl|CP000514.1_cds_ABM20895.1_3787	840	338.73	468	286.813
lcl|CP000514.1_cds_ABM20896.1_3788	1311	804.319	595	153.566
lcl|CP000514.1_cds_ABM20897.1_3789	369	34.9387	55	326.786
lcl|CP000514.1_cds_ABM20898.1_3790	1089	582.187	463	165.092
lcl|CP000514.1_cds_ABM20899.1_3791	1527	1019.69	862	175.488
lcl|CP000514.1_cds_ABM20900.1_3792	291	38.9625	65	346.317
lcl|CP000514.1_cds_ABM20901.1_3793	945	440.925	515.932	242.904
lcl|CP000514.1_cds_ABM20902.1_3794	573	117.911	195	343.31
lcl|CP000514.1_cds_ABM20903.1_3795	1086	576.189	447	161.046
lcl|CP000514.1_cds_ABM20904.1_3796	1167	657.843	537	169.457
lcl|CP000514.1_cds_ABM20905.1_3797	696	209.478	296	293.333
lcl|CP000514.1_cds_ABM20906.1_3798	1566	1063.31	932	181.954
lcl|CP000514.1_cds_ABM20907.1_3799	564	112.404	446	823.68
lcl|CP000514.1_cds_ABM20908.1_3800	1257	740.115	640	179.51
lcl|CP000514.1_cds_ABM20909.1_3801	1686	1183.38	910	159.634
lcl|CP000514.1_cds_ABM20910.1_3802	1470	961.774	717	154.758
lcl|CP000514.1_cds_ABM20911.1_3803	594	132.169	313	491.61
lcl|CP000514.1_cds_ABM20912.1_3804	807	307.217	504	340.559
lcl|CP000514.1_cds_ABM20913.1_3805	2604	2100	1520	150.256
lcl|CP000514.1_cds_ABM20914.1_3806	384	36.7772	239	1349.04
lcl|CP000514.1_cds_ABM20915.1_3807	1218	704.504	629	185.342
lcl|CP000514.1_cds_ABM20916.1_3808	375	35.4302	58	339.83
lcl|CP000514.1_cds_ABM20917.1_3809	333	34.8182	60	357.727
lcl|CP000514.1_cds_ABM20918.1_3810	411	43.8015	183	867.3
lcl|CP000514.1_cds_ABM20919.1_3811	288	38.4	179	967.673
lcl|CP000514.1_cds_ABM20920.1_3812	783	285.44	378	274.906
lcl|CP000514.1_cds_ABM20921.1_3813	1011	506.303	468	191.886
lcl|CP000514.1_cds_ABM20922.1_3814	594	132.169	198	310.987
lcl|CP000514.1_cds_ABM20923.1_3815	858	355.93	300	174.97
lcl|CP000514.1_cds_ABM20924.1_3816	1059	546.479	487	184.996
lcl|CP000514.1_cds_ABM20925.1_3817	2850	2353.61	1895	167.14
lcl|CP000514.1_cds_ABM20926.1_3818	723	232.105	382	341.654
lcl|CP000514.1_cds_ABM20927.1_3819	354	33.0754	14	87.8677
lcl|CP000514.1_cds_ABM20928.1_3820	1233	725.139	584	167.185
lcl|CP000514.1_cds_ABM20929.1_3821	1089	585.979	451	159.772
lcl|CP000514.1_cds_ABM20930.1_3822	1047	537.511	411	158.731
lcl|CP000514.1_cds_ABM20931.1_3823	690	204.598	191	193.793
lcl|CP000514.1_cds_ABM20932.1_3824	759	263.523	209	164.64
lcl|CP000514.1_cds_ABM20933.1_3825	1200	693.656	484	144.847
lcl|CP000514.1_cds_ABM20934.1_3826	927	423.255	350	171.661
lcl|CP000514.1_cds_ABM20935.1_3827	1266	761.676	775	211.221
lcl|CP000514.1_cds_ABM20936.1_3828	3384	2877.69	1960	141.39
lcl|CP000514.1_cds_ABM20937.1_3829	906	402.811	283	145.845
lcl|CP000514.1_cds_ABM20938.1_3830	837	335.86	326	201.496
lcl|CP000514.1_cds_ABM20939.1_3831	1515	1005.71	880	181.643
lcl|CP000514.1_cds_ABM20940.1_3832	1833	1326.31	1159	181.403
lcl|CP000514.1_cds_ABM20941.1_3833	1365	853.872	707	171.883
lcl|CP000514.1_cds_ABM20942.1_3834	423	47.0441	116	511.87
lcl|CP000514.1_cds_ABM20943.1_3835	1395	891.457	935	217.73
lcl|CP000514.1_cds_ABM20944.1_3836	864	361.586	329	188.882
lcl|CP000514.1_cds_ABM20945.1_3837	1545	1044.86	1341	266.428
lcl|CP000514.1_cds_ABM20946.1_3838	537	95.5073	91	197.793
lcl|CP000514.1_cds_ABM20947.1_3839	471	63.3993	67	219.38
lcl|CP000514.1_cds_ABM20948.1_3840	222	62	75	251.117
lcl|CP000514.1_cds_ABM20949.1_3841	855	353.032	330	194.047
lcl|CP000514.1_cds_ABM20950.1_3842	408	42.7875	112	543.386
lcl|CP000514.1_cds_ABM20951.1_3843	888	385.225	460	247.885
lcl|CP000514.1_cds_ABM20952.1_3844	795	296.562	281	196.697
lcl|CP000514.1_cds_ABM20953.1_3845	645	169.019	157	192.829
lcl|CP000514.1_cds_ABM20954.1_3846	1887	1389.31	1154	172.431
lcl|CP000514.1_cds_ABM20955.1_3847	1266	763.944	799	217.116
lcl|CP000514.1_cds_ABM20956.1_3848	3147	2658.02	1698	132.613
lcl|CP000514.1_cds_ABM20957.1_3849	1095	588.581	437	154.128
lcl|CP000514.1_cds_ABM20958.1_3850	585	125.842	191	315.076
lcl|CP000514.1_cds_ABM20959.1_3851	1821	1320.12	1199	188.544
lcl|CP000514.1_cds_ABM20960.1_3852	936	432.092	457	219.557
lcl|CP000514.1_cds_ABM20961.1_3853	759	263.523	188	148.097
lcl|CP000514.1_cds_ABM20962.1_3854	1371	865.158	551	132.21
lcl|CP000514.1_cds_ABM20963.1_3855	1704	1193.44	894	155.505
lcl|CP000514.1_cds_ABM20964.1_3856	294	39.6	5	26.2109
lcl|CP000514.1_cds_ABM20965.1_3857	399	40.038	137	710.321
lcl|CP000514.1_cds_ABM20966.1_3858	135	26.6667	99	770.678
lcl|CP000515.1_cds_ABM20967.1_3859	3021	2507.37	2201	182.225
lcl|CP000515.1_cds_ABM20968.1_3860	555	106.496	421	820.645
lcl|CP000515.1_cds_ABM20969.1_3861	600	136.427	425	646.69
lcl|CP000515.1_cds_ABM20970.1_3862	351	32.6072	195	1241.45
lcl|CP000515.1_cds_ABM20971.1_3863	315	36.9565	98	550.48
lcl|CP000515.1_cds_ABM20972.1_3864	498	75.2855	364	1003.68
lcl|CP000515.1_cds_ABM20973.1_3865	828	327.274	369	234.057
lcl|CP000515.1_cds_ABM20974.1_3866	1254	749.44	850	235.445
lcl|CP000515.1_cds_ABM20975.1_3867	1008	503.303	1110	457.826
lcl|CP000515.1_cds_ABM20976.1_3868	663	183.028	872	989.022
lcl|CP000515.1_cds_ABM20977.1_3869	930	426.174	797	388.22
lcl|CP000515.1_cds_ABM20978.1_3870	951	446.882	839	389.741
lcl|CP000515.1_cds_ABM20979.1_3871	699	211.856	581	569.302
lcl|CP000515.1_cds_ABM20980.1_3872	642	166.598	318	396.245
lcl|CP000515.1_cds_ABM20981.1_3873	1542	1037.36	853.177	170.732
lcl|CP000515.1_cds_ABM20982.1_3874	756	260.703	265.29	211.242
lcl|CP000515.1_cds_ABM20983.1_3875	447	54.6455	119	452.063
lcl|CP000515.1_cds_ABM20984.1_3876	267	42.6923	36	175.049
lcl|CP000515.1_cds_ABM20985.1_3877	648	171.069	241	292.451
lcl|CP000515.1_cds_ABM20986.1_3878	2241	1735.3	1455	174.059
lcl|CP000515.1_cds_ABM20987.1_3879	552	104.663	138	273.71
lcl|CP000515.1_cds_ABM20988.1_3880	600	136.427	94	143.033
lcl|CP000515.1_cds_ABM20989.1_3881	495	74.0431	106	297.186
lcl|CP000515.1_cds_ABM20990.1_3882	741	247.226	302	253.582
lcl|CP000515.1_cds_ABM20991.1_3883	1542	1028	1023	206.581
lcl|CP000515.1_cds_ABM20992.1_3884	1467	958.555	1069	231.509
lcl|CP000515.1_cds_ABM20993.1_3885	261	44.0303	256	1206.97
lcl|CP000515.1_cds_ABM20994.1_3886	756	260.703	608	484.133
lcl|CP000515.1_cds_ABM20995.1_3887	570	115.999	94	168.22
lcl|CP000515.1_cds_ABM20996.1_3888	1209	695.202	606	180.954
lcl|CP000515.1_cds_ABM20997.1_3889	711	221.902	208.571	195.119
lcl|CP000515.1_cds_ABM20998.1_3890	831	330.021	273	171.723
lcl|CP000515.1_cds_ABM20999.1_3891	909	405.811	342	174.948
lcl|CP000515.1_cds_ABM21000.1_3892	1125	615.19	579.832	195.659
lcl|CP000515.1_cds_ABM21001.1_3893	594	132.169	129	202.613
lcl|CP000515.1_cds_ABM21002.1_3894	498	75.2855	50	137.869
lcl|CP000515.1_cds_ABM21003.1_3895	1233	722.921	654.539	187.954
lcl|CP000515.1_cds_ABM21004.1_3896	825	324.337	307	196.494
lcl|CP000515.1_cds_ABM21005.1_3897	801	301.867	334	229.688
lcl|CP000515.1_cds_ABM21006.1_3898	897	393.926	737	388.382
lcl|CP000515.1_cds_ABM21007.1_3899	600	136.427	439	667.992
lcl|CP000515.1_cds_ABM21008.1_3900	801	301.867	328	225.562
lcl|CP000515.1_cds_ABM21009.1_3901	3456	2934.34	2426	171.627
lcl|CP000515.1_cds_ABM21010.1_3902	624	153.164	322	436.421
lcl|CP000515.1_cds_ABM21011.1_3903	282	39.0952	318	1688.53
lcl|CP000515.1_cds_ABM21012.1_3904	717	226.977	494	451.805
lcl|CP000515.1_cds_ABM21013.1_3905	324	34.9909	38	225.442
lcl|CP000515.1_cds_ABM21014.1_3906	300	37.9423	196	1072.36
lcl|CP000515.1_cds_ABM21015.1_3907	912	408.694	756	383.999
lcl|CP000515.1_cds_ABM21016.1_3908	1728	1214.13	1070	182.948
lcl|CP000515.1_cds_ABM21017.1_3909	558	108.519	347	663.792
lcl|CP000515.1_cds_ABM21018.1_3910	597	134.414	366	565.254
lcl|CP000515.1_cds_ABM21019.1_3911	672	190.015	253	276.401
lcl|CP000515.1_cds_ABM21020.1_3912	618	148.975	158	220.166
lcl|CP000515.1_cds_ABM21021.1_3913	525	89.2415	396	921.16
lcl|CP000515.1_cds_ABM21022.1_3914	627	155.275	495	661.776
lcl|CP000515.1_cds_ABM21023.1_3915	1029	520.326	867	345.9
lcl|CP000515.1_cds_ABM21024.1_3916	876	373.481	694	385.743
lcl|CP000515.1_cds_ABM21025.1_3917	735	242.17	425	364.313
lcl|CP000515.1_cds_ABM21026.1_3918	1311	805.383	1169	301.314
lcl|CP000515.1_cds_ABM21027.1_3919	1083	580.907	787	281.238
lcl|CP000515.1_cds_ABM21028.1_3920	1164	647.545	755	242.038
lcl|CP000515.1_cds_ABM21029.1_3921	1230	723.578	1313	376.692
lcl|CP000515.1_cds_ABM21030.1_3922	1302	787.755	1104	290.927
lcl|CP000515.1_cds_ABM21031.1_3923	399	40.038	219	1135.48
lcl|CP000515.1_cds_ABM21032.1_3924	1035	531.91	738	288.021
lcl|CP000515.1_cds_ABM21033.1_3925	1107	600.536	1007	348.095
lcl|CP000515.1_cds_ABM21034.1_3926	1326	816.584	1026	260.827
lcl|CP000515.1_cds_ABM21035.1_3927	5730	5224.31	3947	156.836
lcl|CP000515.1_cds_ABM21036.1_3928	1539	1037.17	793	158.719
lcl|CP000515.1_cds_ABM21037.1_3929	1617	1107.35	925	173.406
lcl|CP000515.1_cds_ABM21038.1_3930	1269	760.372	732	199.844
lcl|CP000515.1_cds_ABM21039.1_3931	402	40.9605	91	461.193
lcl|CP000515.1_cds_ABM21040.1_3932	714	224.408	340	314.519
lcl|CP000515.1_cds_ABM21041.1_3933	1293	780.932	854	227.013
lcl|CP000515.1_cds_ABM21042.1_3934	642	166.598	429	534.557
lcl|CP000515.1_cds_ABM21043.1_3935	996	491.397	434	183.343
lcl|CP000515.1_cds_ABM21044.1_3936	1548	1039.12	873	174.403
lcl|CP000515.1_cds_ABM21045.1_3937	1587	1075.87	952	183.688
lcl|CP000515.1_cds_ABM21046.1_3938	615	146.76	187	264.509
lcl|CP000515.1_cds_ABM21047.1_3939	399	40.038	31	160.73
lcl|CP000515.1_cds_ABM21048.1_3940	807	307.217	386	260.825
lcl|CP000515.1_cds_ABM21049.1_3941	1650	1139.83	1054	191.958
lcl|CP000515.1_cds_ABM21050.1_3942	687	202.119	354	363.582
lcl|CP000515.1_cds_ABM21051.1_3943	2190	1681.8	1604	197.987
lcl|CP000515.1_cds_ABM21052.1_3944	876	373.481	326	181.199
lcl|CP000515.1_cds_ABM21053.1_3945	447	54.6455	26	98.7701
lcl|CP000515.1_cds_ABM21054.1_3946	1644	1134.01	943	172.625
lcl|CP000515.1_cds_ABM21055.1_3947	1365	849.848	666	162.682
lcl|CP000515.1_cds_ABM21056.1_3948	585	125.842	134	221.048
lcl|CP000515.1_cds_ABM21057.1_3949	1866	1362.71	1077	164.066
lcl|CP000515.1_cds_ABM21058.1_3950	1083	575.336	574	207.108
lcl|CP000515.1_cds_ABM21059.1_3951	603	138.433	398	596.828
lcl|CP000515.1_cds_ABM21060.1_3952	942	438.009	623	295.265
lcl|CP000515.1_cds_ABM21061.1_3953	462	59.8438	35	121.41
lcl|CP000515.1_cds_ABM21062.1_3954	972	467.534	339	150.52
lcl|CP000515.1_cds_ABM21063.1_3955	606	140.417	347	513
lcl|CP000515.1_cds_ABM21064.1_3956	1482	973.902	1038	221.253
lcl|CP000515.1_cds_ABM21065.1_3957	1167	650.612	484	154.429
lcl|CP000515.1_cds_ABM21066.1_3958	1092	578.3	435	156.15
lcl|CP000515.1_cds_ABM21067.1_3959	276	39.6981	21	109.814
lcl|CP000515.1_cds_ABM21068.1_3960	1755	1248.71	1223	203.317
lcl|CP000515.1_cds_ABM21069.1_3961	393	38.2626	219	1188.16
lcl|CP000515.1_cds_ABM21070.1_3962	261	44.0303	223	1051.38
lcl|CP000515.1_cds_ABM21071.1_3963	375	35.4302	186	1089.8
lcl|CP000515.1_cds_ABM21072.1_3964	477	65.992	310	975.163
lcl|CP000515.1_cds_ABM21073.1_3965	426	47.9571	647	2800.65
lcl|CP000515.1_cds_ABM21074.1_3966	270	39.1304	476	2525.22
lcl|CP000515.1_cds_ABM21075.1_3967	363	33.7741	277	1702.56
lcl|CP000515.1_cds_ABM21076.1_3968	261	44.0303	73	344.174
lcl|CP000515.1_cds_ABM21077.1_3969	1227	722.391	987	283.63
lcl|CP000515.1_cds_ABM21078.1_3970	732	239.553	709	614.4
lcl|CP000515.1_cds_ABM21079.1_3971	756	260.703	343.999	273.917
lcl|CP000515.1_cds_ABM21080.1_3972	1545	1044.4	1054.51	209.6
lcl|CP000515.1_cds_ABM21081.1_3973	297	37.5361	120	663.65
lcl|CP000515.1_cds_ABM21082.1_3974	744	249.859	663	550.84
lcl|CP000515.1_cds_ABM21083.1_3975	1668	1160.39	1565	279.973
lcl|CP000515.1_cds_ABM21084.1_3976	696	209.478	494	489.549
lcl|CP000515.1_cds_ABM21085.1_3977	726	234.662	256	226.467
lcl|CP000515.1_cds_ABM21086.1_3978	480	67.5392	97	298.142
lcl|CP000515.1_cds_ABM21087.1_3979	327	35.1471	5	29.5317
lcl|CP000515.1_cds_ABM21088.1_3980	609	142.554	194	282.506
lcl|CP000515.1_cds_ABM21089.1_3981	411	43.8015	98	464.456
lcl|CP000515.1_cds_ABM21090.1_3982	2724	2228.96	1809.06	168.484
lcl|CP000515.1_cds_ABM21091.1_3983	1974	1463	1196	169.705
lcl|CP000515.1_cds_ABM21092.1_3984	537	95.5073	161	349.942
lcl|CP000515.1_cds_ABM21093.1_3985	1257	753.462	954	262.841
lcl|CP000515.1_cds_ABM21094.1_3986	690	204.598	820	831.991
lcl|CP000515.1_cds_ABM21095.1_3987	318	36.7159	345	1950.61
lcl|CP000515.1_cds_ABM21096.1_3988	1140	627.205	850	281.33
lcl|CP000515.1_cds_ABM21097.1_3989	357	32.8365	135	853.461
lcl|CP000515.1_cds_ABM21098.1_3990	303	36.0252	54	311.167
lcl|CP000515.1_cds_ABM21099.1_3991	1419	917.588	811	183.476
lcl|CP000515.1_cds_ABM21100.1_3992	3558	3050.45	2338	159.106
lcl|CP000515.1_cds_ABM21101.1_3993	2001	1481.91	1286	180.146
lcl|CP000515.1_cds_ABM21102.1_3994	2148	1636.81	1477	187.323
lcl|CP000515.1_cds_ABM21103.1_3995	873	370.481	358	200.597
lcl|CP000515.1_cds_ABM21104.1_3996	3060	2558.43	2138	173.477
lcl|CP000515.1_cds_ABM21105.1_3997	432	49.9302	140	582.065
lcl|CP000515.1_cds_ABM21106.1_3998	420	46.3036	77	345.209
lcl|CP000515.1_cds_ABM21107.1_3999	342	33.787	73	448.518
lcl|CP000515.1_cds_ABM21108.1_4000	513	83.1984	383	955.631
lcl|CP000515.1_cds_ABM21109.1_4001	1536	1027.42	1113	224.882
lcl|CP000515.1_cds_ABM21110.1_4002	7713	7228.39	5604	160.94
lcl|CP000515.1_cds_ABM21111.1_4003	801	301.867	295	202.868
lcl|CP000515.1_cds_ABM21112.1_4004	885	382.262	626	339.954
lcl|CP000515.1_cds_ABM21113.1_4005	489	71.4738	345	1002.03
lcl|CP000515.1_cds_ABM21114.1_4006	1374	865.94	663	158.94
lcl|CP000515.1_cds_ABM21115.1_4007	291	38.9625	1	5.32795
lcl|CP000515.1_cds_ABM21116.1_4008	2853	2360.94	1964	172.688
lcl|CP000515.1_cds_ABM21117.1_4009	1149	642.335	922	297.972
lcl|CP000515.1_cds_ABM21118.1_4010	465	61.2493	99	335.537
lcl|CP000515.1_cds_ABM21119.1_4011	603	138.433	164	245.929
lcl|CP000515.1_cds_ABM21120.1_4012	717	226.977	267	244.194
lcl|CP000515.1_cds_ABM21121.1_4013	1158	650.976	614	195.799
lcl|CP000515.1_cds_ABM21122.1_4014	1299	796.557	718	187.118
lcl|CP000515.1_cds_ABM21123.1_4015	1107	596.57	520	180.946
lcl|CP000515.1_cds_ABM21124.1_4016	651	173.515	167	199.796
lcl|CP000515.1_cds_ABM21125.1_4017	585	125.842	461	760.471
lcl|CP000515.1_cds_ABM21126.1_4018	2643	2131.16	2045	199.198
lcl|CP000515.1_cds_ABM21127.1_4019	855	353.032	425	249.909
lcl|CP000515.1_cds_ABM21128.1_4020	468	62.0091	97	324.73
lcl|CP000515.1_cds_ABM21129.1_4021	1041	528.405	713	280.11
lcl|CP000515.1_cds_ABM21130.1_4022	1212	701.505	697	206.257
lcl|CP000515.1_cds_ABM21131.1_4023	891	388.151	371	198.417
lcl|CP000515.1_cds_ABM21132.1_4024	492	72.6314	321	917.461
lcl|CP000515.1_cds_ABM21133.1_4025	1134	628.713	1007	332.494
lcl|CP000515.1_cds_ABM21134.1_4026	1983	1486.04	1560	217.921
lcl|CP000515.1_cds_ABM21135.1_4027	501	76.8688	394	1064.03
lcl|CP000515.1_cds_ABM21136.1_4028	2721	2214.46	1649	154.582
lcl|CP000515.1_cds_ABM21137.1_4029	435	50.6485	33	135.255
lcl|CP000515.1_cds_ABM21138.1_4030	555	106.496	104	202.725
lcl|CP000515.1_cds_ABM21139.1_4031	315	36.9565	144	808.869
lcl|CP000515.1_cds_ABM21140.1_4032	471	63.3993	213	697.432
lcl|CP000515.1_cds_ABM21141.1_4033	702	214.359	258	249.854
lcl|CP000515.1_cds_ABM21142.1_4034	1476	972.078	955	203.943
lcl|CP000515.1_cds_ABM21143.1_4035	552	104.663	118	234.042
lcl|CP000515.1_cds_ABM21144.1_4036	972	467.534	376	166.948
lcl|CP000515.1_cds_ABM21145.1_4037	1164	658.139	555	175.058
lcl|CP000515.1_cds_ABM21146.1_4038	369	34.9387	28	166.364
lcl|CP000515.1_cds_ABM21147.1_4039	300	37.9423	5	27.356
lcl|CP000515.1_cds_ABM21148.1_4040	579	121.876	291	495.659
lcl|CP000515.1_cds_ABM21149.1_4041	390	37.641	238	1312.57
lcl|CP000515.1_cds_ABM21150.1_4042	1404	900.931	890	205.072
lcl|CP000515.1_cds_ABM21151.1_4043	786	288.272	357	257.082
lcl|CP000515.1_cds_ABM21152.1_4044	309	37.4444	104	576.571
lcl|CP000515.1_cds_ABM21153.1_4045	708	219.437	369	349.079
lcl|CP000515.1_cds_ABM21154.1_4046	600	136.427	380	578.217
lcl|CP000515.1_cds_ABM21155.1_4047	585	125.842	252	415.702
lcl|CP000515.1_cds_ABM21156.1_4048	264	45.7353	26	118.013
lcl|CP000515.1_cds_ABM21157.1_4049	699	211.856	449	439.96
lcl|CP000515.1_cds_ABM21158.1_4050	456	57.8673	204	731.82
lcl|CP000515.1_cds_ABM21159.1_4051	1824	1309.9	1109	175.752
lcl|CP000515.1_cds_ABM21160.1_4052	228	46.6	17	75.7303
lcl|CP000515.1_cds_ABM21161.1_4053	468	62.0091	346	1158.32
lcl|CP000515.1_cds_ABM21162.1_4054	1464	941.134	1160	255.866
lcl|CP000515.1_cds_ABM21163.1_4055	723	232.105	293	262.054
lcl|CP000515.1_cds_ABM21164.1_4056	810	310.008	292	195.531
lcl|CP000515.1_cds_ABM21165.1_4057	363	33.7741	21	129.075
lcl|CP000515.1_cds_ABM21166.1_4058	378	36.1205	96	551.727
lcl|CP000515.1_cds_ABM21167.1_4059	270	39.1304	81	429.712
lcl|CP000515.1_cds_ABM21168.1_4060	402	40.9605	149	755.14
lcl|CP000515.1_cds_ABM21169.1_4061	750	255.336	234	190.244
lcl|CP000515.1_cds_ABM21170.1_4062	1755	1245.17	1049	174.886
lcl|CP000515.1_cds_ABM21171.1_4063	276	39.6981	48	251.003
lcl|CP000515.1_cds_ABM21172.1_4064	966	461.622	594	267.12
lcl|CP000515.1_cds_ABM21173.1_4065	270	39.1304	86	456.237
lcl|CP000515.1_cds_ABM21174.1_4066	1536	1031.52	1069	215.132
lcl|CP000515.1_cds_ABM21175.1_4067	525	89.2415	365	849.049
lcl|CP000515.1_cds_ABM21176.1_4068	804	304.661	616	419.73
lcl|CP000515.1_cds_ABM21177.1_4069	276	39.6981	80	418.338
lcl|CP000515.1_cds_ABM21178.1_4070	1839	1328.23	1254	195.988
lcl|CP000515.1_cds_ABM21179.1_4071	1476	964.488	922	198.445
lcl|CP000516.1_cds_ABM21180.1_4072	921	417.416	829	412.28
lcl|CP000516.1_cds_ABM21181.1_4073	1113	604.608	851	292.188
lcl|CP000516.1_cds_ABM21182.1_4074	1170	655.233	812	257.257
lcl|CP000516.1_cds_ABM21183.1_4075	1041	534.57	529	205.427
lcl|CP000516.1_cds_ABM21184.1_4076	198	44.3333	4	18.7299
lcl|CP000516.1_cds_ABM21185.1_4077	357	32.8365	31	195.98
lcl|CP000516.1_cds_ABM21186.1_4078	618	148.975	192	267.544
lcl|CP000516.1_cds_ABM21187.1_4079	924	420.376	697	344.193
lcl|CP000516.1_cds_ABM21188.1_4080	330	34.8321	265	1579.33
lcl|CP000516.1_cds_ABM21189.1_4081	558	108.519	302	577.71
lcl|CP000516.1_cds_ABM21190.1_4082	270	39.1304	53	281.169
lcl|CP000516.1_cds_ABM21191.1_4083	243	47.95	42	181.831
lcl|CP000516.1_cds_ABM21192.1_4084	870	367.516	621	350.77
lcl|CP000516.1_cds_ABM21193.1_4085	852	350.167	744	441.066
lcl|CP000516.1_cds_ABM21194.1_4086	540	97.2824	243	518.536
lcl|CP000516.1_cds_ABM21195.1_4087	759	263.523	379	298.557
lcl|CP000516.1_cds_ABM21196.1_4088	1329	816.831	681	173.07
lcl|CP000516.1_cds_ABM21197.1_4089	1881	1365.33	1286	195.528
lcl|CP000516.1_cds_ABM21198.1_4090	747	252.636	361	296.633
lcl|CP000516.1_cds_ABM21199.1_4091	1701	1198.61	1152	199.518
lcl|CP000516.1_cds_ABM21200.1_4092	1119	610.685	926	314.775
lcl|CP000516.1_cds_ABM21201.1_4093	1635	1124.24	1124	207.546
lcl|CP000516.1_cds_ABM21202.1_4094	360	33.4006	8	49.7213
lcl|CP000516.1_cds_ABM21203.1_4095	1230	722.724	676	194.169
lcl|CP000516.1_cds_ABM21204.1_4096	1155	650.561	601	191.776
lcl|CP000516.1_cds_ABM21205.1_4097	465	61.2493	23	77.953
lcl|CP000516.1_cds_ABM21206.1_4098	3129	2623.06	1957	154.878
lcl|CP000516.1_cds_ABM21207.1_4099	381	37.2612	11	61.2834
lcl|CP000516.1_cds_ABM21208.1_4100	1485	982.176	764	161.477
lcl|CP000516.1_cds_ABM21209.1_4101	849	347.268	332	198.463
lcl|CP000516.1_cds_ABM21210.1_4102	666	185.33	165	184.818
lcl|CP000516.1_cds_ABM21211.1_4103	408	42.7875	20	97.0332
lcl|CP000516.1_cds_ABM21212.1_4104	372	34.9405	158	938.716
lcl|CP000516.1_cds_ABM21213.1_4105	309	37.4444	301	1668.73
lcl|CP000516.1_cds_ABM21214.1_4106	1011	506.303	789	323.5
lcl|CP000516.1_cds_ABM21215.1_4107	729	237.051	435	380.939
lcl|CP000516.1_cds_ABM21216.1_4108	1995	1488.04	1199	167.268
lcl|CP000516.1_cds_ABM21217.1_4109	522	87.5455	126	298.775
lcl|CP000516.1_cds_ABM21218.1_4110	537	95.5073	87	189.099
lcl|CP000516.1_cds_ABM21219.1_4111	777	280.017	444	329.158
lcl|CP000516.1_cds_ABM21220.1_4112	915	411.694	556	280.354
lcl|CP000516.1_cds_ABM21221.1_4113	450	55.7982	278	1034.26
lcl|CP000516.1_cds_ABM21222.1_4114	435	50.6485	372	1524.7
lcl|CP000516.1_cds_ABM21223.1_4115	810	310.008	382	255.798
lcl|CP000516.1_cds_ABM21224.1_4116	606	140.417	453	669.708
lcl|CP000516.1_cds_ABM21225.1_4117	555	106.496	523	1019.47
lcl|CP000516.1_cds_ABM21226.1_4118	1149	633.352	584	191.414
lcl|CP000516.1_cds_ABM21227.1_4119	1305	788.477	776	204.305
lcl|CP000516.1_cds_ABM21228.1_4120	1149	639.909	994	322.46
lcl|CP000516.1_cds_ABM21229.1_4121	1875	1353.78	1435	220.044
lcl|CP000516.1_cds_ABM21230.1_4122	573	117.911	326	573.944
lcl|CP000516.1_cds_ABM21231.1_4123	141	32.6667	3	19.0644
lcl|CP000516.1_cds_ABM21232.1_4124	798	299.129	386.919	268.515
lcl|CP000516.1_cds_ABM21233.1_4125	114	21	0	0
lcl|CP000516.1_cds_ABM21234.1_4126	1254	748.398	575.534	159.641
lcl|CP000516.1_cds_ABM21235.1_4127	192	59	9.47182	33.3264
lcl|CP000516.1_cds_ABM21236.1_4128	306	37.248	151.184	842.577
lcl|CP000516.1_cds_ABM21237.1_4129	831	330.021	374	235.254
