target_id	length	eff_length	est_counts	tpm	sid	run
lcl|CP000514.1_cds_ABM20957.1_3849	1095	943.327	717.0	213.763	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20958.1_3850	585	432.447	382.0	248.432	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20959.1_3851	1821	1660.1	1339.0	226.842	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20960.1_3852	936	785.908	671.0	240.12	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20961.1_3853	759	614.025	413.0	189.165	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20962.1_3854	1371	1211.23	818.0	189.935	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20963.1_3855	1704	1549.12	1072.0	194.619	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20964.1_3856	294	145.0	122.0	236.629	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20965.1_3857	399	248.562	182.0	205.927	Sample_77305	Run_1768
lcl|CP000514.1_cds_ABM20966.1_3858	135	12.1958	89.0	2052.38	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM20967.1_3859	3021	2883.94	2289.0	223.222	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM20968.1_3860	555	405.488	483.0	335.0	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM20969.1_3861	600	444.662	471.0	297.898	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM20970.1_3862	351	198.458	254.0	359.95	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM20971.1_3863	315	161.042	215.0	375.471	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM20972.1_3864	498	344.01	414.0	338.459	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM20973.1_3865	828	693.143	582.0	236.144	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM20974.1_3866	1254	1101.52	934.0	238.468	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM20975.1_3867	1008	870.8	871.0	281.304	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM20976.1_3868	663	517.295	565.0	307.175	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM20977.1_3869	930	781.104	786.0	283.002	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM20978.1_3870	951	814.421	826.0	285.238	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM20979.1_3871	699	558.827	589.0	296.425	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM20980.1_3872	642	482.668	454.0	264.536	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM20981.1_3873	1542	1386.95	1179.73	239.22	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM20982.1_3874	756	599.024	561.11	263.439	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM20983.1_3875	447	294.22	423.3	404.624	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM20984.1_3876	267	118.0	243.0	579.163	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM20985.1_3877	648	494.559	472.0	268.411	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM20986.1_3878	2241	2099.82	1708.0	228.762	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM20987.1_3879	552	398.452	430.0	303.507	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM20988.1_3880	600	450.054	423.0	264.334	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM20989.1_3881	495	343.217	338.0	276.965	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM20990.1_3882	741	588.093	545.0	260.632	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM20991.1_3883	1542	1388.19	1175.0	238.048	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM20992.1_3884	1467	1316.47	1152.0	246.104	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM20993.1_3885	261	112.0	233.0	585.079	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM20994.1_3886	756	607.142	581.0	269.13	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM20995.1_3887	570	418.919	395.0	265.182	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM20996.1_3888	1209	1049.09	850.0	227.867	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM20997.1_3889	711	551.468	438.913	223.838	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM20998.1_3890	831	675.639	517.83	215.551	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM20999.1_3891	909	754.473	658.514	245.47	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21000.1_3892	1125	970.665	794.557	230.214	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21001.1_3893	594	438.552	426.331	273.402	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21002.1_3894	498	341.852	326.628	268.715	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21003.1_3895	1233	1073.64	942.412	246.866	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21004.1_3896	825	666.319	635.911	268.405	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21005.1_3897	801	639.598	638.0	280.537	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21006.1_3898	897	746.172	788.003	297.006	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21007.1_3899	600	448.651	428.0	268.294	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21008.1_3900	801	648.262	597.0	259.0	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21009.1_3901	3456	3327.74	2457.0	207.65	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21010.1_3902	624	477.66	413.0	243.169	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21011.1_3903	282	133.0	215.0	454.636	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21012.1_3904	717	564.504	515.0	256.577	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21013.1_3905	324	171.904	191.0	312.482	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21014.1_3906	300	151.0	185.0	344.565	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21015.1_3907	912	754.173	773.0	288.261	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21016.1_3908	1728	1565.31	1436.0	258.006	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21017.1_3909	558	402.472	410.0	286.5	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21018.1_3910	597	449.021	452.0	283.106	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21019.1_3911	672	519.673	452.0	244.616	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21020.1_3912	618	466.553	451.0	271.864	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21021.1_3913	525	374.206	473.0	355.49	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21022.1_3914	627	479.795	425.0	249.12	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21023.1_3915	1029	881.837	807.0	257.372	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21024.1_3916	876	727.983	652.0	251.885	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21025.1_3917	735	580.174	535.0	259.342	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21026.1_3918	1311	1168.68	989.0	238.0	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21027.1_3919	1083	942.468	863.0	257.526	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21028.1_3920	1164	1013.76	919.0	254.95	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21029.1_3921	1230	1091.56	1017.0	262.029	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21030.1_3922	1302	1153.76	1058.0	257.897	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21031.1_3923	399	245.805	402.0	459.952	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21032.1_3924	1035	888.173	848.0	268.519	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21033.1_3925	1107	961.071	855.0	250.2	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21034.1_3926	1326	1177.06	1108.0	264.739	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21035.1_3927	5730	5602.5	4298.0	215.755	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21036.1_3928	1539	1401.52	1047.0	210.1	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21037.1_3929	1617	1468.13	1086.0	208.038	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21038.1_3930	1269	1116.79	926.0	233.194	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21039.1_3931	402	246.782	298.0	339.609	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21040.1_3932	714	563.522	565.0	281.978	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21041.1_3933	1293	1138.41	934.0	230.741	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21042.1_3934	642	493.37	481.0	274.189	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21043.1_3935	996	846.028	719.0	239.013	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21044.1_3936	1548	1399.45	1160.0	233.118	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21045.1_3937	1587	1434.09	1271.0	249.257	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21046.1_3938	615	459.311	461.0	282.274	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21047.1_3939	399	244.956	253.0	290.476	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21048.1_3940	807	650.654	464.0	200.56	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21049.1_3941	1650	1499.8	1327.0	248.836	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21050.1_3942	687	537.497	629.0	329.118	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21051.1_3943	2190	2047.19	1684.0	231.345	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21052.1_3944	876	728.904	549.0	211.826	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21053.1_3945	447	295.021	279.0	265.967	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21054.1_3946	1644	1485.98	1115.0	211.028	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21055.1_3947	1365	1213.4	919.0	213.004	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21056.1_3948	585	434.116	367.0	237.759	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21057.1_3949	1866	1728.17	1382.0	224.904	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21058.1_3950	1083	935.989	807.0	242.482	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21059.1_3951	603	450.802	596.0	371.824	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21060.1_3952	942	792.732	744.0	263.951	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21061.1_3953	462	314.704	278.0	248.439	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21062.1_3954	972	822.047	694.0	237.432	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21063.1_3955	606	451.751	408.0	254.002	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21064.1_3956	1482	1331.87	1071.0	226.154	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21065.1_3957	1167	1012.71	729.0	202.451	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21066.1_3958	1092	945.114	653.0	194.315	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21067.1_3959	276	127.0	214.0	473.9	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21068.1_3960	1755	1618.34	1446.0	251.289	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21069.1_3961	393	241.773	372.0	432.725	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21070.1_3962	261	112.0	238.0	597.634	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21071.1_3963	375	222.338	213.0	269.428	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21072.1_3964	477	322.816	302.0	263.105	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21073.1_3965	426	275.815	383.0	390.532	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21074.1_3966	270	121.0	301.0	699.613	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21075.1_3967	363	210.557	285.0	380.672	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21076.1_3968	261	112.0	199.0	499.703	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21077.1_3969	1227	1082.09	869.0	225.857	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21078.1_3970	732	585.466	606.0	291.103	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21079.1_3971	756	598.61	557.073	261.725	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21080.1_3972	1545	1392.81	1208.45	244.013	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21081.1_3973	297	148.0	228.0	433.261	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21082.1_3974	744	587.558	596.0	285.28	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21083.1_3975	1668	1525.02	1291.0	238.082	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21084.1_3976	696	538.755	508.0	265.185	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21085.1_3977	726	575.107	549.0	268.473	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21086.1_3978	480	329.568	356.0	303.796	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21087.1_3979	327	174.729	171.0	275.237	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21088.1_3980	609	459.296	353.0	216.152	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21089.1_3981	411	258.421	280.0	304.724	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21090.1_3982	2724	2568.58	2201.88	241.088	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21091.1_3983	1974	1833.67	1579.24	242.217	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21092.1_3984	537	388.122	422.0	305.788	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21093.1_3985	1257	1115.07	933.0	235.319	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21094.1_3986	690	539.201	593.0	309.3	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21095.1_3987	318	167.472	283.0	475.249	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21096.1_3988	1140	989.849	985.0	279.862	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21097.1_3989	357	202.904	252.0	349.29	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21098.1_3990	303	154.0	181.0	330.548	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21099.1_3991	1419	1271.97	1116.0	246.754	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21100.1_3992	3558	3419.16	2798.0	230.147	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21101.1_3993	2001	1848.59	1490.0	226.684	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21102.1_3994	2148	1999.35	1739.0	244.617	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21103.1_3995	873	724.197	575.0	223.3	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21104.1_3996	3060	2934.8	2317.0	222.036	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21105.1_3997	432	279.387	393.0	395.606	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21106.1_3998	420	268.77	293.0	306.594	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21107.1_3999	342	189.554	253.0	375.373	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21108.1_4000	513	361.289	426.0	331.613	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21109.1_4001	1536	1385.04	1039.0	210.975	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21110.1_4002	7713	7575.36	6103.0	226.578	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21111.1_4003	801	642.91	557.0	243.658	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21112.1_4004	885	735.554	654.0	250.057	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21113.1_4005	489	338.366	340.0	282.598	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21114.1_4006	1374	1229.7	897.0	205.15	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21115.1_4007	291	142.0	158.0	312.929	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21116.1_4008	2853	2725.8	2113.0	218.013	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21117.1_4009	1149	1001.15	878.0	246.645	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21118.1_4010	465	311.183	334.0	301.861	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21119.1_4011	603	449.331	434.0	271.644	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21120.1_4012	717	575.741	500.0	244.242	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21121.1_4013	1158	1013.02	903.0	250.696	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21122.1_4014	1299	1149.08	1043.0	255.277	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21123.1_4015	1107	960.849	883.0	258.453	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21124.1_4016	651	499.748	434.0	244.239	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21125.1_4017	585	431.899	427.0	278.05	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21126.1_4018	2643	2503.28	1890.0	212.339	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21127.1_4019	855	698.5	696.0	280.233	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21128.1_4020	468	310.938	354.0	320.189	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21129.1_4021	1041	891.672	744.0	234.663	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21130.1_4022	1212	1061.42	813.0	215.417	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21131.1_4023	891	740.137	655.0	248.889	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21132.1_4024	492	340.606	418.0	345.144	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21133.1_4025	1134	988.03	920.0	261.875	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21134.1_4026	1983	1838.56	1752.0	267.998	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21135.1_4027	501	347.078	388.0	314.399	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21136.1_4028	2721	2577.12	1968.0	214.767	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21137.1_4029	435	281.215	257.0	257.023	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21138.1_4030	555	397.713	348.0	246.085	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21139.1_4031	315	162.273	218.0	377.821	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21140.1_4032	471	315.362	306.0	272.891	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21141.1_4033	702	548.508	527.0	270.212	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21142.1_4034	1476	1321.77	1082.0	230.223	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21143.1_4035	552	402.226	414.0	289.472	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21144.1_4036	972	816.575	677.0	233.168	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21145.1_4037	1164	1014.11	901.0	249.871	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21146.1_4038	369	216.618	246.0	319.387	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21147.1_4039	300	151.0	172.0	320.352	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21148.1_4040	579	427.245	407.0	267.913	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21149.1_4041	390	234.269	302.0	362.55	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21150.1_4042	1404	1248.91	1087.0	244.779	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21151.1_4043	786	634.868	599.0	265.351	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21152.1_4044	309	152.822	281.0	517.128	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21153.1_4045	708	558.45	598.0	301.157	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21154.1_4046	600	447.436	510.0	320.565	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21155.1_4047	585	433.311	361.0	234.306	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21156.1_4048	264	115.0	200.0	489.112	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21157.1_4049	699	548.803	613.0	314.138	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21158.1_4050	456	301.243	415.0	387.443	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21159.1_4051	1824	1667.89	1257.0	211.956	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21160.1_4052	228	79.0036	154.0	548.214	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21161.1_4053	468	314.708	354.0	316.353	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21162.1_4054	1464	1307.03	1272.0	273.703	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21163.1_4055	723	568.396	574.0	284.013	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21164.1_4056	810	653.24	613.0	263.915	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21165.1_4057	363	208.104	251.0	339.211	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21166.1_4058	378	223.824	293.0	368.161	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21167.1_4059	270	121.0	275.0	639.181	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21168.1_4060	402	248.836	376.0	424.962	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21169.1_4061	750	603.966	524.0	244.003	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21170.1_4062	1755	1614.51	1300.0	226.454	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21171.1_4063	276	127.0	302.0	668.775	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21172.1_4064	966	820.646	748.0	256.344	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21173.1_4065	270	121.0	268.0	622.911	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21174.1_4066	1536	1394.08	1209.0	243.902	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21175.1_4067	525	369.894	505.0	383.964	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21176.1_4068	804	649.143	670.0	290.276	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21177.1_4069	276	127.0	279.0	617.842	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21178.1_4070	1839	1683.53	1406.0	234.878	Sample_77305	Run_1768
lcl|CP000515.1_cds_ABM21179.1_4071	1476	1327.54	1091.0	231.128	Sample_77305	Run_1768
lcl|CP000516.1_cds_ABM21180.1_4072	921	787.31	720.0	257.195	Sample_77305	Run_1768
lcl|CP000516.1_cds_ABM21181.1_4073	1113	975.17	823.0	237.354	Sample_77305	Run_1768
lcl|CP000516.1_cds_ABM21182.1_4074	1170	1026.76	805.0	220.498	Sample_77305	Run_1768
lcl|CP000516.1_cds_ABM21183.1_4075	1041	892.785	649.0	204.444	Sample_77305	Run_1768
lcl|CP000516.1_cds_ABM21184.1_4076	198	49.4247	150.0	853.54	Sample_77305	Run_1768
lcl|CP000516.1_cds_ABM21185.1_4077	357	199.694	214.0	301.388	Sample_77305	Run_1768
lcl|CP000516.1_cds_ABM21186.1_4078	618	461.217	475.0	289.644	Sample_77305	Run_1768
lcl|CP000516.1_cds_ABM21187.1_4079	924	773.603	641.0	233.033	Sample_77305	Run_1768
lcl|CP000516.1_cds_ABM21188.1_4080	330	175.171	248.0	398.167	Sample_77305	Run_1768
lcl|CP000516.1_cds_ABM21189.1_4081	558	405.522	453.0	314.167	Sample_77305	Run_1768
lcl|CP000516.1_cds_ABM21190.1_4082	270	121.0	251.0	583.398	Sample_77305	Run_1768
lcl|CP000516.1_cds_ABM21191.1_4083	243	94.0001	188.0	562.479	Sample_77305	Run_1768
lcl|CP000516.1_cds_ABM21192.1_4084	870	726.879	617.0	238.726	Sample_77305	Run_1768
lcl|CP000516.1_cds_ABM21193.1_4085	852	704.909	679.0	270.903	Sample_77305	Run_1768
lcl|CP000516.1_cds_ABM21194.1_4086	540	391.61	462.0	331.791	Sample_77305	Run_1768
lcl|CP000516.1_cds_ABM21195.1_4087	759	611.272	652.0	299.978	Sample_77305	Run_1768
lcl|CP000516.1_cds_ABM21196.1_4088	1329	1184.83	916.0	217.428	Sample_77305	Run_1768
lcl|CP000516.1_cds_ABM21197.1_4089	1881	1729.97	1343.0	218.33	Sample_77305	Run_1768
lcl|CP000516.1_cds_ABM21198.1_4090	747	597.542	486.0	228.741	Sample_77305	Run_1768
lcl|CP000516.1_cds_ABM21199.1_4091	1701	1562.73	1370.0	246.554	Sample_77305	Run_1768
lcl|CP000516.1_cds_ABM21200.1_4092	1119	961.071	879.0	257.223	Sample_77305	Run_1768
lcl|CP000516.1_cds_ABM21201.1_4093	1635	1485.41	1293.0	244.81	Sample_77305	Run_1768
lcl|CP000516.1_cds_ABM21202.1_4094	360	205.923	192.0	262.224	Sample_77305	Run_1768
lcl|CP000516.1_cds_ABM21203.1_4095	1230	1078.49	846.0	220.613	Sample_77305	Run_1768
lcl|CP000516.1_cds_ABM21204.1_4096	1155	1008.96	804.0	224.109	Sample_77305	Run_1768
lcl|CP000516.1_cds_ABM21205.1_4097	465	315.604	234.0	208.521	Sample_77305	Run_1768
lcl|CP000516.1_cds_ABM21206.1_4098	3129	2987.39	2185.0	205.701	Sample_77305	Run_1768
lcl|CP000516.1_cds_ABM21207.1_4099	381	227.627	195.0	240.928	Sample_77305	Run_1768
lcl|CP000516.1_cds_ABM21208.1_4100	1485	1347.76	1112.0	232.043	Sample_77305	Run_1768
lcl|CP000516.1_cds_ABM21209.1_4101	849	704.167	584.0	233.246	Sample_77305	Run_1768
lcl|CP000516.1_cds_ABM21210.1_4102	666	519.42	411.0	222.536	Sample_77305	Run_1768
lcl|CP000516.1_cds_ABM21211.1_4103	408	259.652	209.0	226.376	Sample_77305	Run_1768
lcl|CP000516.1_cds_ABM21212.1_4104	372	219.332	266.0	341.08	Sample_77305	Run_1768
lcl|CP000516.1_cds_ABM21213.1_4105	309	155.81	253.0	456.67	Sample_77305	Run_1768
lcl|CP000516.1_cds_ABM21214.1_4106	1011	847.143	836.0	277.541	Sample_77305	Run_1768
lcl|CP000516.1_cds_ABM21215.1_4107	729	583.03	452.0	218.034	Sample_77305	Run_1768
lcl|CP000516.1_cds_ABM21216.1_4108	1995	1851.22	1434.0	217.855	Sample_77305	Run_1768
lcl|CP000516.1_cds_ABM21217.1_4109	522	369.197	358.0	272.71	Sample_77305	Run_1768
lcl|CP000516.1_cds_ABM21218.1_4110	537	387.461	344.0	249.693	Sample_77305	Run_1768
lcl|CP000516.1_cds_ABM21219.1_4111	777	632.558	543.0	241.421	Sample_77305	Run_1768
lcl|CP000516.1_cds_ABM21220.1_4112	915	771.961	643.0	234.257	Sample_77305	Run_1768
